,h,r,t
29733,3966,2,11054
29734,9913,2,11053
29735,9913,2,11053
29736,10158,2,11055
29737,10158,2,11055
29738,10158,2,11057
29739,10158,2,11055
29740,9361,2,11053
29741,9361,2,11053
29742,9361,2,11053
29743,8280,2,11053
29744,8280,2,11057
29745,5690,2,11055
29746,5690,2,11055
29747,5690,2,11056
29748,2233,2,11054
29749,6796,2,11056
29750,6796,2,11056
29751,7661,2,11053
29752,7661,2,11057
29753,7661,2,11053
29754,7661,2,11054
29755,7661,2,11056
29756,7661,2,11053
29757,7661,2,11053
29758,673,2,11055
29759,673,2,11055
29760,673,2,11055
29761,673,2,11055
29762,673,2,11055
29763,10314,2,11056
29764,10314,2,11056
29765,1196,2,11056
29766,1196,2,11054
29767,6840,2,11056
29768,6840,2,11057
29769,1181,2,11053
29770,1181,2,11053
29771,8510,2,11056
29772,8510,2,11056
29773,1002,2,11056
29774,1002,2,11054
29775,1002,2,11054
29776,1002,2,11054
29777,1002,2,11056
29778,2761,2,11054
29779,2761,2,11054
29780,2761,2,11054
29781,2761,2,11054
29782,2761,2,11054
29783,7878,2,11053
29784,7878,2,11057
29785,7878,2,11055
29786,7878,2,11056
29787,7458,2,11053
29788,7458,2,11053
29789,7458,2,11053
29790,7458,2,11053
29791,1136,2,11053
29792,3932,2,11053
29793,3932,2,11055
29794,5560,2,11053
29795,5560,2,11053
29796,5560,2,11053
29797,1428,2,11056
29798,1428,2,11053
29799,5097,2,11053
29800,5097,2,11053
29801,5097,2,11053
29802,5097,2,11053
29803,9232,2,11053
29804,9232,2,11053
29805,9232,2,11053
29806,9232,2,11053
29807,8145,2,11053
29808,8145,2,11053
29809,8145,2,11053
29810,8145,2,11053
29811,8145,2,11053
29812,8145,2,11054
29813,8145,2,11053
29814,3867,2,11053
29815,3867,2,11055
29816,2606,2,11054
29817,2606,2,11054
29818,2606,2,11054
29819,8437,2,11053
29820,8437,2,11053
29821,8437,2,11057
29822,6518,2,11057
29823,6518,2,11053
29824,6518,2,11056
29825,6518,2,11056
29826,3968,2,11054
29827,3968,2,11054
29828,3968,2,11054
29829,3968,2,11054
29830,6276,2,11056
29831,6276,2,11057
29832,1443,2,11056
29833,1443,2,11056
29834,1443,2,11056
29835,7568,2,11055
29836,7568,2,11053
29837,4601,2,11055
29838,4601,2,11053
29839,4601,2,11056
29840,4601,2,11053
29841,4601,2,11055
29842,4601,2,11055
29843,2058,2,11054
29844,2058,2,11054
29845,2058,2,11054
29846,2058,2,11054
29847,8146,2,11054
29848,8146,2,11054
29849,8826,2,11053
29850,8826,2,11053
29851,8826,2,11053
29852,8799,2,11055
29853,8799,2,11055
29854,1555,2,11053
29855,1555,2,11053
29856,1555,2,11053
29857,1555,2,11053
29858,8000,2,11053
29859,8000,2,11053
29860,8000,2,11053
29861,8000,2,11053
29862,8000,2,11053
29863,10072,2,11053
29864,10072,2,11055
29865,10072,2,11053
29866,10072,2,11053
29867,10072,2,11053
29868,10072,2,11055
29869,9330,2,11054
29870,9330,2,11053
29871,7635,2,11057
29872,334,2,11053
29873,334,2,11053
29874,334,2,11053
29875,6848,2,11056
29876,6848,2,11056
29877,6848,2,11054
29878,6507,2,11056
29879,6507,2,11056
29880,6507,2,11057
29881,6507,2,11057
29882,6507,2,11056
29883,208,2,11053
29884,208,2,11053
29885,208,2,11053
29886,4739,2,11056
29887,4739,2,11056
29888,4739,2,11056
29889,4739,2,11056
29890,4739,2,11056
29891,4739,2,11056
29892,3695,2,11054
29893,3695,2,11054
29894,9997,2,11053
29895,9997,2,11053
29896,9997,2,11056
29897,2225,2,11053
29898,4247,2,11054
29899,4247,2,11054
29900,4247,2,11054
29901,1482,2,11054
29902,4948,2,11054
29903,4948,2,11054
29904,4948,2,11054
29905,4948,2,11054
29906,6599,2,11056
29907,6599,2,11057
29908,6599,2,11056
29909,1251,2,11053
29910,1251,2,11053
29911,1251,2,11056
29912,367,2,11053
29913,367,2,11053
29914,367,2,11057
29915,367,2,11053
29916,367,2,11053
29917,854,2,11053
29918,854,2,11053
29919,854,2,11053
29920,422,2,11057
29921,422,2,11053
29922,422,2,11057
29923,422,2,11053
29924,422,2,11057
29925,3866,2,11054
29926,3866,2,11054
29927,3866,2,11054
29928,3866,2,11054
29929,3866,2,11054
29930,3866,2,11054
29931,4553,2,11057
29932,4553,2,11057
29933,4553,2,11057
29934,3730,2,11054
29935,3730,2,11053
29936,3730,2,11053
29937,3730,2,11053
29938,5836,2,11056
29939,5836,2,11056
29940,5242,2,11055
29941,5242,2,11055
29942,5242,2,11055
29943,10067,2,11053
29944,10067,2,11053
29945,10067,2,11053
29946,6148,2,11056
29947,6148,2,11056
29948,6148,2,11055
29949,3765,2,11056
29950,3765,2,11053
29951,3765,2,11054
29952,8456,2,11057
29953,8456,2,11053
29954,8456,2,11053
29955,8456,2,11057
29956,8456,2,11053
29957,8456,2,11053
29958,1006,2,11056
29959,1006,2,11055
29960,1006,2,11055
29961,1070,2,11053
29962,1070,2,11055
29963,1070,2,11055
29964,1070,2,11055
29965,1070,2,11055
29966,1070,2,11055
29967,1070,2,11057
29968,1070,2,11055
29969,10148,2,11056
29970,8840,2,11057
29971,8840,2,11056
29972,4220,2,11053
29973,4220,2,11053
29974,8529,2,11053
29975,8529,2,11053
29976,8529,2,11053
29977,8529,2,11053
29978,8529,2,11053
29979,1277,2,11053
29980,1277,2,11053
29981,1277,2,11053
29982,4083,2,11053
29983,4083,2,11053
29984,4083,2,11053
29985,5964,2,11053
29986,5964,2,11053
29987,2683,2,11054
29988,2683,2,11054
29989,2683,2,11054
29990,2683,2,11054
29991,2683,2,11054
29992,3983,2,11053
29993,1531,2,11053
29994,1531,2,11053
29995,5577,2,11053
29996,5577,2,11053
29997,5577,2,11053
29998,5577,2,11053
29999,5577,2,11053
30000,5288,2,11053
30001,5288,2,11053
30002,5288,2,11053
30003,5288,2,11053
30004,5288,2,11053
30005,5288,2,11053
30006,5288,2,11053
30007,5288,2,11053
30008,5288,2,11053
30009,10079,2,11053
30010,411,2,11053
30011,411,2,11055
30012,411,2,11055
30013,504,2,11055
30014,2618,2,11054
30015,2618,2,11054
30016,9995,2,11055
30017,9995,2,11055
30018,9995,2,11055
30019,9995,2,11055
30020,9995,2,11055
30021,9995,2,11056
30022,9995,2,11055
30023,1317,2,11053
30024,1317,2,11053
30025,336,2,11055
30026,336,2,11056
30027,5671,2,11057
30028,5671,2,11053
30029,5671,2,11053
30030,5671,2,11053
30031,5671,2,11054
30032,5671,2,11054
30033,5671,2,11056
30034,5671,2,11057
30035,5671,2,11053
30036,6454,2,11056
30037,6454,2,11056
30038,6454,2,11054
30039,8966,2,11053
30040,8966,2,11053
30041,8966,2,11053
30042,8966,2,11053
30043,8966,2,11053
30044,8966,2,11056
30045,9736,2,11055
30046,9736,2,11053
30047,6264,2,11056
30048,9588,2,11056
30049,9588,2,11056
30050,9588,2,11055
30051,3582,2,11053
30052,3582,2,11053
30053,3582,2,11053
30054,3582,2,11055
30055,3582,2,11053
30056,4624,2,11053
30057,4624,2,11056
30058,7246,2,11057
30059,7246,2,11056
30060,7246,2,11056
30061,7246,2,11057
30062,6902,2,11054
30063,6902,2,11054
30064,6902,2,11054
30065,1766,2,11056
30066,1766,2,11056
30067,9255,2,11053
30068,9255,2,11053
30069,9255,2,11053
30070,9255,2,11053
30071,2436,2,11054
30072,2436,2,11054
30073,2436,2,11054
30074,2436,2,11054
30075,2436,2,11054
30076,3415,2,11053
30077,3415,2,11053
30078,3415,2,11055
30079,4879,2,11054
30080,4879,2,11054
30081,4879,2,11054
30082,4879,2,11054
30083,4879,2,11054
30084,4879,2,11054
30085,4879,2,11054
30086,4879,2,11054
30087,6917,2,11053
30088,6917,2,11056
30089,4101,2,11054
30090,4101,2,11054
30091,4101,2,11054
30092,5518,2,11053
30093,7654,2,11055
30094,7654,2,11053
30095,7654,2,11053
30096,7654,2,11057
30097,10004,2,11053
30098,10004,2,11053
30099,5676,2,11053
30100,5676,2,11055
30101,5676,2,11053
30102,6204,2,11053
30103,6204,2,11053
30104,1179,2,11056
30105,4683,2,11056
30106,4683,2,11053
30107,7728,2,11054
30108,4815,2,11054
30109,21,2,11057
30110,21,2,11057
30111,21,2,11056
30112,21,2,11055
30113,8714,2,11057
30114,8714,2,11053
30115,8714,2,11056
30116,6663,2,11054
30117,6663,2,11054
30118,6663,2,11054
30119,6663,2,11054
30120,6663,2,11054
30121,6528,2,11056
30122,6528,2,11057
30123,6528,2,11057
30124,3693,2,11053
30125,3693,2,11053
30126,3693,2,11053
30127,8222,2,11053
30128,8222,2,11055
30129,8222,2,11053
30130,8222,2,11053
30131,8222,2,11053
30132,2812,2,11054
30133,2812,2,11054
30134,2812,2,11054
30135,765,2,11053
30136,765,2,11054
30137,765,2,11057
30138,5988,2,11053
30139,5988,2,11055
30140,7349,2,11055
30141,7349,2,11055
30142,7349,2,11057
30143,7349,2,11056
30144,7349,2,11056
30145,7349,2,11055
30146,7349,2,11056
30147,7349,2,11053
30148,7349,2,11055
30149,981,2,11053
30150,981,2,11053
30151,981,2,11053
30152,981,2,11053
30153,981,2,11053
30154,981,2,11053
30155,981,2,11053
30156,981,2,11053
30157,981,2,11053
30158,4577,2,11054
30159,4577,2,11054
30160,4577,2,11054
30161,4577,2,11054
30162,8805,2,11056
30163,8805,2,11056
30164,1157,2,11057
30165,1157,2,11055
30166,1157,2,11055
30167,1157,2,11055
30168,1157,2,11057
30169,4026,2,11055
30170,4026,2,11055
30171,8901,2,11057
30172,8901,2,11057
30173,6399,2,11053
30174,6399,2,11053
30175,6399,2,11053
30176,7983,2,11057
30177,7983,2,11055
30178,7983,2,11056
30179,7983,2,11056
30180,7983,2,11057
30181,3280,2,11054
30182,7840,2,11057
30183,7840,2,11057
30184,10056,2,11053
30185,10056,2,11053
30186,10056,2,11053
30187,9483,2,11053
30188,9483,2,11053
30189,9483,2,11053
30190,5249,2,11055
30191,5249,2,11055
30192,5249,2,11055
30193,3587,2,11053
30194,3587,2,11053
30195,3587,2,11053
30196,5174,2,11053
30197,5174,2,11053
30198,5612,2,11055
30199,5612,2,11053
30200,5612,2,11053
30201,8990,2,11053
30202,8990,2,11053
30203,7720,2,11053
30204,7720,2,11053
30205,6776,2,11056
30206,6776,2,11056
30207,6776,2,11056
30208,2731,2,11054
30209,2731,2,11054
30210,2731,2,11054
30211,7438,2,11056
30212,7438,2,11056
30213,7438,2,11056
30214,5619,2,11053
30215,5619,2,11053
30216,5619,2,11053
30217,5619,2,11053
30218,9961,2,11055
30219,9961,2,11055
30220,9961,2,11055
30221,5531,2,11055
30222,5531,2,11053
30223,5531,2,11056
30224,5428,2,11053
30225,5428,2,11053
30226,5428,2,11053
30227,9618,2,11055
30228,2169,2,11054
30229,2169,2,11054
30230,3309,2,11054
30231,3309,2,11054
30232,3309,2,11054
30233,990,2,11054
30234,990,2,11055
30235,990,2,11056
30236,7772,2,11053
30237,7772,2,11053
30238,7772,2,11053
30239,7772,2,11056
30240,7772,2,11053
30241,7772,2,11053
30242,7772,2,11055
30243,10220,2,11054
30244,10220,2,11054
30245,10220,2,11054
30246,10220,2,11054
30247,9453,2,11055
30248,7988,2,11055
30249,7988,2,11053
30250,7988,2,11053
30251,7996,2,11056
30252,7996,2,11057
30253,7996,2,11056
30254,1131,2,11054
30255,1131,2,11057
30256,1131,2,11057
30257,8315,2,11053
30258,8315,2,11053
30259,8315,2,11053
30260,8385,2,11053
30261,8385,2,11053
30262,4283,2,11055
30263,4283,2,11055
30264,7687,2,11055
30265,7687,2,11054
30266,7687,2,11056
30267,1372,2,11055
30268,1372,2,11056
30269,1372,2,11055
30270,2057,2,11054
30271,2057,2,11054
30272,1286,2,11053
30273,1286,2,11055
30274,1286,2,11053
30275,1286,2,11057
30276,1286,2,11053
30277,1286,2,11053
30278,1286,2,11053
30279,9152,2,11053
30280,9152,2,11053
30281,9152,2,11053
30282,9152,2,11053
30283,9519,2,11053
30284,9519,2,11053
30285,9519,2,11053
30286,6211,2,11056
30287,6211,2,11056
30288,6211,2,11057
30289,6211,2,11057
30290,1985,2,11054
30291,1985,2,11054
30292,1985,2,11054
30293,1985,2,11054
30294,7281,2,11053
30295,7281,2,11053
30296,7281,2,11053
30297,7281,2,11053
30298,7281,2,11053
30299,6767,2,11056
30300,6767,2,11056
30301,6767,2,11056
30302,6798,2,11053
30303,6798,2,11053
30304,6798,2,11053
30305,6798,2,11053
30306,5680,2,11053
30307,5680,2,11056
30308,5680,2,11055
30309,8727,2,11053
30310,8727,2,11053
30311,8727,2,11053
30312,10585,2,11053
30313,10585,2,11053
30314,10585,2,11053
30315,10585,2,11053
30316,10585,2,11053
30317,10567,2,11057
30318,10567,2,11057
30319,3171,2,11054
30320,3171,2,11054
30321,3171,2,11054
30322,3171,2,11054
30323,3171,2,11054
30324,3171,2,11054
30325,3171,2,11054
30326,3171,2,11054
30327,10214,2,11053
30328,10214,2,11053
30329,10214,2,11053
30330,10214,2,11053
30331,10214,2,11053
30332,5009,2,11057
30333,5009,2,11055
30334,5009,2,11055
30335,7589,2,11055
30336,7589,2,11055
30337,7589,2,11055
30338,7447,2,11053
30339,7447,2,11053
30340,650,2,11057
30341,650,2,11053
30342,650,2,11053
30343,650,2,11053
30344,3749,2,11054
30345,3749,2,11054
30346,3749,2,11054
30347,3749,2,11054
30348,3749,2,11054
30349,3749,2,11054
30350,4144,2,11053
30351,4144,2,11053
30352,7844,2,11054
30353,7844,2,11054
30354,7844,2,11054
30355,8814,2,11053
30356,8814,2,11053
30357,8814,2,11053
30358,3303,2,11054
30359,9401,2,11057
30360,9401,2,11057
30361,10309,2,11056
30362,10309,2,11056
30363,7920,2,11054
30364,7920,2,11054
30365,7920,2,11054
30366,7920,2,11054
30367,7920,2,11054
30368,7920,2,11054
30369,7920,2,11054
30370,3477,2,11053
30371,3477,2,11053
30372,3477,2,11055
30373,1079,2,11053
30374,1079,2,11053
30375,5907,2,11057
30376,5907,2,11056
30377,5907,2,11057
30378,5907,2,11056
30379,3743,2,11057
30380,3743,2,11057
30381,3743,2,11057
30382,3743,2,11057
30383,8412,2,11055
30384,8412,2,11055
30385,8412,2,11053
30386,364,2,11055
30387,364,2,11055
30388,364,2,11053
30389,364,2,11053
30390,364,2,11055
30391,3543,2,11053
30392,3543,2,11053
30393,3543,2,11053
30394,3543,2,11053
30395,3543,2,11053
30396,3543,2,11053
30397,2025,2,11054
30398,2025,2,11054
30399,2025,2,11054
30400,2025,2,11054
30401,9353,2,11053
30402,9353,2,11053
30403,9353,2,11053
30404,9353,2,11053
30405,9353,2,11053
30406,10305,2,11056
30407,233,2,11053
30408,233,2,11053
30409,233,2,11053
30410,233,2,11053
30411,233,2,11053
30412,233,2,11053
30413,233,2,11053
30414,233,2,11055
30415,5790,2,11053
30416,5790,2,11056
30417,8413,2,11057
30418,8413,2,11057
30419,7301,2,11053
30420,7301,2,11053
30421,7301,2,11055
30422,7301,2,11053
30423,7301,2,11053
30424,7301,2,11053
30425,7301,2,11053
30426,10286,2,11053
30427,10286,2,11053
30428,10286,2,11053
30429,4062,2,11054
30430,4062,2,11054
30431,4062,2,11054
30432,4062,2,11054
30433,4062,2,11054
30434,4062,2,11054
30435,4062,2,11054
30436,4062,2,11054
30437,4062,2,11054
30438,274,2,11057
30439,274,2,11054
30440,274,2,11057
30441,5096,2,11054
30442,5096,2,11054
30443,5096,2,11054
30444,5096,2,11054
30445,7769,2,11053
30446,7769,2,11053
30447,2746,2,11053
30448,2746,2,11055
30449,2746,2,11055
30450,900,2,11053
30451,900,2,11053
30452,7960,2,11055
30453,7960,2,11056
30454,7960,2,11055
30455,8097,2,11053
30456,8097,2,11054
30457,8097,2,11053
30458,9874,2,11057
30459,9874,2,11053
30460,7375,2,11055
30461,7375,2,11053
30462,7365,2,11056
30463,7365,2,11053
30464,3512,2,11053
30465,3512,2,11053
30466,4698,2,11056
30467,4698,2,11053
30468,146,2,11055
30469,146,2,11055
30470,4678,2,11056
30471,4678,2,11053
30472,1032,2,11053
30473,1032,2,11053
30474,1032,2,11053
30475,1032,2,11053
30476,106,2,11053
30477,106,2,11057
30478,106,2,11057
30479,9660,2,11057
30480,9660,2,11055
30481,608,2,11053
30482,608,2,11053
30483,608,2,11053
30484,608,2,11053
30485,608,2,11053
30486,6220,2,11056
30487,6220,2,11054
30488,10288,2,11056
30489,9110,2,11053
30490,9110,2,11053
30491,9110,2,11053
30492,518,2,11053
30493,518,2,11053
30494,518,2,11055
30495,518,2,11053
30496,6263,2,11056
30497,6263,2,11056
30498,6263,2,11056
30499,7396,2,11054
30500,7396,2,11054
30501,2734,2,11053
30502,2734,2,11053
30503,2734,2,11054
30504,2734,2,11053
30505,2734,2,11053
30506,7552,2,11053
30507,7552,2,11053
30508,7552,2,11053
30509,775,2,11057
30510,775,2,11055
30511,775,2,11056
30512,6632,2,11056
30513,6632,2,11056
30514,6632,2,11057
30515,6632,2,11056
30516,6632,2,11056
30517,3011,2,11054
30518,1156,2,11053
30519,1156,2,11053
30520,1156,2,11053
30521,1156,2,11053
30522,1156,2,11053
30523,1156,2,11053
30524,1156,2,11053
30525,4401,2,11054
30526,4401,2,11054
30527,4747,2,11056
30528,4747,2,11053
30529,4747,2,11053
30530,4747,2,11053
30531,4747,2,11053
30532,4747,2,11053
30533,4747,2,11056
30534,4747,2,11053
30535,7826,2,11053
30536,7826,2,11053
30537,7826,2,11053
30538,7826,2,11053
30539,10426,2,11056
30540,10426,2,11056
30541,10426,2,11057
30542,225,2,11055
30543,225,2,11055
30544,225,2,11053
30545,225,2,11055
30546,6133,2,11056
30547,6133,2,11056
30548,7418,2,11055
30549,7418,2,11053
30550,7418,2,11053
30551,10481,2,11053
30552,10481,2,11057
30553,9681,2,11054
30554,9681,2,11054
30555,6615,2,11056
30556,6615,2,11056
30557,8473,2,11053
30558,8473,2,11053
30559,8473,2,11057
30560,8473,2,11053
30561,8473,2,11057
30562,7510,2,11055
30563,7510,2,11055
30564,1597,2,11057
30565,1597,2,11057
30566,1597,2,11056
30567,1597,2,11056
30568,1597,2,11053
30569,1597,2,11053
30570,8165,2,11056
30571,8165,2,11056
30572,8165,2,11056
30573,2915,2,11054
30574,2915,2,11054
30575,5978,2,11057
30576,5978,2,11056
30577,5978,2,11055
30578,5978,2,11056
30579,9253,2,11053
30580,1832,2,11056
30581,1832,2,11055
30582,1832,2,11057
30583,1832,2,11055
30584,8289,2,11055
30585,8289,2,11055
30586,8289,2,11055
30587,8289,2,11055
30588,4605,2,11055
30589,5359,2,11055
30590,5359,2,11055
30591,6203,2,11053
30592,6203,2,11053
30593,6203,2,11053
30594,3927,2,11056
30595,3927,2,11055
30596,8855,2,11056
30597,8855,2,11056
30598,8855,2,11053
30599,4153,2,11054
30600,4153,2,11054
30601,4153,2,11054
30602,10534,2,11053
30603,10534,2,11053
30604,2052,2,11054
30605,2052,2,11054
30606,2052,2,11054
30607,2052,2,11054
30608,2052,2,11054
30609,2052,2,11054
30610,2052,2,11054
30611,2052,2,11054
30612,2052,2,11054
30613,4146,2,11054
30614,4146,2,11054
30615,4146,2,11054
30616,4146,2,11054
30617,4146,2,11054
30618,4146,2,11054
30619,4146,2,11054
30620,4146,2,11054
30621,4262,2,11053
30622,7787,2,11055
30623,7787,2,11055
30624,7787,2,11054
30625,7787,2,11056
30626,7081,2,11056
30627,7081,2,11056
30628,7081,2,11057
30629,7081,2,11057
30630,8238,2,11055
30631,8238,2,11055
30632,8238,2,11055
30633,6127,2,11053
30634,6127,2,11053
30635,6127,2,11055
30636,6127,2,11053
30637,9013,2,11053
30638,9013,2,11053
30639,9013,2,11053
30640,3465,2,11056
30641,3465,2,11053
30642,3465,2,11054
30643,3465,2,11053
30644,6867,2,11056
30645,6867,2,11056
30646,6867,2,11057
30647,6867,2,11056
30648,6622,2,11056
30649,6622,2,11056
30650,7515,2,11055
30651,7515,2,11054
30652,7515,2,11057
30653,9422,2,11053
30654,9422,2,11053
30655,9422,2,11053
30656,3670,2,11054
30657,3670,2,11054
30658,3670,2,11054
30659,3670,2,11054
30660,3670,2,11054
30661,3670,2,11054
30662,3670,2,11054
30663,3114,2,11054
30664,3114,2,11054
30665,3114,2,11054
30666,3114,2,11054
30667,2192,2,11054
30668,2192,2,11054
30669,2192,2,11054
30670,3724,2,11053
30671,618,2,11057
30672,618,2,11056
30673,4106,2,11053
30674,4106,2,11053
30675,4106,2,11053
30676,4106,2,11053
30677,4544,2,11054
30678,4544,2,11054
30679,10541,2,11057
30680,10541,2,11053
30681,10541,2,11057
30682,7717,2,11054
30683,4371,2,11056
30684,4371,2,11056
30685,4371,2,11056
30686,4371,2,11056
30687,4371,2,11057
30688,1468,2,11053
30689,1468,2,11055
30690,1468,2,11053
30691,1468,2,11055
30692,3341,2,11054
30693,3341,2,11054
30694,5688,2,11055
30695,5688,2,11055
30696,5688,2,11055
30697,9804,2,11055
30698,9804,2,11053
30699,9804,2,11055
30700,9804,2,11053
30701,9804,2,11053
30702,8232,2,11053
30703,8232,2,11053
30704,10523,2,11053
30705,10523,2,11053
30706,10523,2,11053
30707,1720,2,11053
30708,5709,2,11054
30709,5709,2,11053
30710,1118,2,11053
30711,1118,2,11053
30712,4512,2,11054
30713,4512,2,11054
30714,3525,2,11055
30715,3525,2,11056
30716,3525,2,11054
30717,3525,2,11056
30718,3525,2,11057
30719,8316,2,11053
30720,8316,2,11053
30721,7876,2,11055
30722,7876,2,11053
30723,9498,2,11056
30724,9498,2,11053
30725,8832,2,11053
30726,8832,2,11053
30727,8832,2,11053
30728,1502,2,11055
30729,1502,2,11055
30730,1502,2,11055
30731,1502,2,11053
30732,1502,2,11053
30733,1502,2,11055
30734,5706,2,11057
30735,5706,2,11056
30736,1327,2,11053
30737,1327,2,11053
30738,3311,2,11054
30739,3311,2,11054
30740,3311,2,11054
30741,3311,2,11054
30742,3559,2,11054
30743,3559,2,11056
30744,3559,2,11053
30745,2280,2,11054
30746,2280,2,11054
30747,2280,2,11054
30748,2280,2,11054
30749,936,2,11057
30750,936,2,11053
30751,4926,2,11054
30752,4926,2,11054
30753,4926,2,11054
30754,9345,2,11056
30755,9345,2,11057
30756,9345,2,11056
30757,9345,2,11056
30758,3263,2,11054
30759,3263,2,11054
30760,3263,2,11054
30761,3263,2,11054
30762,3263,2,11054
30763,9002,2,11057
30764,9002,2,11055
30765,10179,2,11053
30766,10179,2,11053
30767,10179,2,11053
30768,10179,2,11053
30769,3623,2,11056
30770,3623,2,11053
30771,3623,2,11057
30772,5058,2,11054
30773,5058,2,11054
30774,5058,2,11054
30775,6896,2,11056
30776,6896,2,11057
30777,6896,2,11053
30778,6896,2,11056
30779,6042,2,11053
30780,6042,2,11053
30781,6042,2,11053
30782,6042,2,11053
30783,6920,2,11053
30784,6920,2,11053
30785,8353,2,11053
30786,8353,2,11053
30787,8353,2,11053
30788,8353,2,11056
30789,7008,2,11056
30790,7008,2,11054
30791,5753,2,11054
30792,5753,2,11053
30793,4691,2,11056
30794,4691,2,11055
30795,3813,2,11054
30796,3813,2,11054
30797,10127,2,11057
30798,10127,2,11053
30799,10127,2,11057
30800,10696,2,11053
30801,10696,2,11053
30802,6701,2,11056
30803,6701,2,11057
30804,6701,2,11056
30805,6701,2,11057
30806,6701,2,11056
30807,1940,2,11054
30808,1940,2,11054
30809,1940,2,11054
30810,1940,2,11054
30811,2823,2,11054
30812,2823,2,11054
30813,2823,2,11054
30814,8770,2,11053
30815,8770,2,11053
30816,8770,2,11055
30817,8770,2,11053
30818,8770,2,11055
30819,6739,2,11056
30820,6739,2,11056
30821,1427,2,11056
30822,1427,2,11056
