,h,r,t
46504,8660,0,10726
28825,5001,0,11019
5568,954,0,10727
47049,8773,0,10802
49200,9214,0,10835
42573,7832,0,10890
6982,1186,0,10868
12401,2177,0,11017
51840,9770,0,10850
37322,6750,0,10979
33332,5892,0,10716
18166,3195,0,11022
8684,1523,0,10731
15272,2682,0,11023
39351,7171,0,10979
44141,8159,0,11018
5422,933,0,10765
43924,8113,0,11034
43428,8004,0,10806
49111,9200,0,10734
15475,2718,0,10883
42187,7753,0,10754
16889,2972,0,11019
10888,1928,0,11020
21933,3890,0,10803
38884,7080,0,10900
28585,4965,0,10735
38477,7005,0,10979
25686,4479,0,11024
33968,6024,0,10810
23285,4111,0,11018
55197,10550,0,10901
55121,10531,0,10720
9833,1732,0,10803
50562,9499,0,10717
55990,10706,0,10727
13103,2299,0,10762
40106,7324,0,10862
15398,2704,0,11023
33745,5975,0,10715
41889,7695,0,10714
33677,5961,0,10732
1253,232,0,10786
26676,4647,0,10791
35505,6342,0,10940
25826,4502,0,10734
29110,5050,0,11020
50335,9446,0,11023
28379,4927,0,10779
32552,5718,0,10800
34159,6067,0,10766
20906,3717,0,11025
5572,955,0,10847
26105,4549,0,11024
7561,1299,0,10717
45096,8374,0,10734
5028,878,0,10868
31454,5499,0,10764
6146,1044,0,10802
31063,5418,0,10894
7075,1205,0,10798
26596,4632,0,10791
39967,7301,0,10863
68,15,0,10760
9237,1620,0,10764
37048,6688,0,10940
49685,9317,0,10891
24164,4246,0,11018
47936,8955,0,10876
34265,6087,0,10822
54824,10458,0,10846
30049,5223,0,10746
1838,332,0,10715
50286,9438,0,10920
55606,10635,0,10757
30736,5354,0,10723
44392,8221,0,10753
29393,5095,0,11017
45910,8551,0,10753
11756,2066,0,10863
55756,10659,0,10873
27882,4860,0,10773
32942,5807,0,10988
30189,5247,0,10750
55168,10542,0,10764
46942,8754,0,10751
18541,3271,0,10996
38436,7000,0,10884
38512,7014,0,10940
42926,7904,0,10803
30740,5354,0,10774
22963,4061,0,11019
20165,3566,0,10745
41197,7553,0,10766
52564,9935,0,10717
21508,3822,0,10820
18932,3335,0,11025
11279,1987,0,11023
27833,4854,0,10773
23177,4092,0,10882
16223,2845,0,11020
14852,2608,0,11019
23059,4073,0,10759
187,36,0,10726
8430,1469,0,10764
51686,9735,0,10717
30132,5240,0,10854
9476,1670,0,10754
9755,1716,0,10863
22389,3968,0,10910
51997,9802,0,10714
34984,6243,0,10758
40239,7349,0,10762
39270,7155,0,10767
53618,10179,0,10764
49753,9331,0,10727
14630,2571,0,10717
26680,4649,0,10803
10329,1840,0,10846
14451,2544,0,11027
10961,1942,0,10733
55317,10579,0,10757
45823,8533,0,10780
7934,1366,0,10793
12477,2190,0,11017
10508,1869,0,10800
53772,10212,0,10717
39262,7155,0,10893
43486,8015,0,10768
8432,1469,0,10720
30098,5235,0,10803
51413,9678,0,10806
18566,3274,0,11023
886,162,0,10717
37550,6801,0,10988
48630,9097,0,10812
46771,8717,0,10966
47973,8961,0,10744
22953,4059,0,10795
22491,3984,0,10764
30491,5302,0,10954
444,82,0,10735
9081,1597,0,10961
16781,2955,0,11017
34166,6068,0,10787
9571,1687,0,10773
27150,4747,0,10764
43776,8078,0,11017
54422,10364,0,10721
19153,3375,0,10773
25222,4411,0,11024
19250,3397,0,10826
17594,3105,0,11023
49216,9217,0,11020
43528,8026,0,10764
19738,3485,0,10801
405,75,0,10796
21894,3880,0,11018
18486,3260,0,11022
51029,9595,0,10830
27667,4831,0,11023
32110,5627,0,10717
15106,2646,0,10715
26041,4541,0,11024
35950,6432,0,10723
26865,4685,0,10717
53435,10133,0,10841
44890,8325,0,10734
52806,9995,0,10879
37404,6771,0,10940
9372,1648,0,10734
34035,6040,0,10832
18982,3345,0,11024
21299,3782,0,10806
55600,10634,0,10794
6496,1110,0,10880
22562,4000,0,10807
5276,903,0,10803
19822,3501,0,10891
45215,8398,0,10816
5994,1020,0,10731
13972,2454,0,11020
21683,3853,0,11019
49806,9340,0,10720
41617,7637,0,10723
27006,4714,0,10920
16404,2887,0,10851
42445,7807,0,10753
45340,8425,0,10966
15922,2796,0,11024
45262,8408,0,10882
8386,1460,0,10808
42364,7787,0,10743
9809,1725,0,10802
55159,10540,0,10757
13234,2327,0,10756
16044,2814,0,11017
38783,7062,0,10833
18076,3179,0,11021
24416,4291,0,11024
35482,6337,0,10828
13485,2371,0,11027
46061,8581,0,10719
16506,2905,0,11019
47903,8948,0,10828
36816,6634,0,10940
5018,876,0,10734
21186,3762,0,11025
19718,3482,0,11022
12135,2131,0,11024
50001,9378,0,10846
51933,9790,0,10734
17854,3143,0,11023
29275,5078,0,11022
9133,1598,0,10751
50824,9553,0,10948
30323,5269,0,10797
55835,10669,0,10717
28727,4989,0,11026
26707,4650,0,10901
46694,8707,0,10734
29144,5055,0,11018
34610,6157,0,10841
40274,7357,0,10873
52168,9841,0,10715
49513,9284,0,10746
51825,9766,0,10882
22134,3923,0,10996
21730,3858,0,11024
45855,8539,0,10734
47819,8930,0,10768
2339,406,0,10726
51276,9647,0,10735
34153,6065,0,10727
42780,7872,0,10827
46196,8604,0,10785
17732,3125,0,11022
26534,4618,0,10734
12200,2145,0,11027
54820,10457,0,10764
25311,4425,0,10793
44505,8245,0,10764
44238,8185,0,10840
32965,5813,0,10940
44876,8322,0,10733
47921,8952,0,10795
25132,4397,0,11026
5517,945,0,10785
50046,9388,0,10723
34789,6201,0,10758
18089,3180,0,11024
34551,6143,0,10803
21159,3755,0,10996
16976,2989,0,11019
10665,1897,0,11017
16305,2863,0,10853
10062,1784,0,10885
53176,10084,0,10982
52878,10012,0,10717
40354,7371,0,10746
16567,2915,0,11022
9071,1596,0,10716
35781,6398,0,10891
43808,8084,0,10795
10231,1821,0,10744
27666,4831,0,11020
32298,5660,0,10869
22746,4030,0,10715
23150,4088,0,11025
39083,7120,0,10828
42310,7774,0,10879
20256,3583,0,11026
6215,1061,0,10924
15469,2717,0,10847
15783,2772,0,10795
40871,7472,0,10795
12906,2261,0,11022
19894,3518,0,10744
3778,681,0,10798
37258,6736,0,10721
15170,2660,0,11019
30549,5312,0,10863
4545,798,0,10719
17805,3137,0,11017
1353,245,0,10771
28948,5023,0,10727
49777,9336,0,10715
10518,1871,0,11022
4940,860,0,10765
44008,8131,0,10773
53337,10110,0,10738
27349,4776,0,11020
24843,4351,0,11027
13743,2414,0,11021
34762,6194,0,10828
52358,9883,0,10727
54197,10313,0,10959
14588,2564,0,11024
45549,8475,0,10956
50553,9497,0,10734
49808,9340,0,10779
26380,4589,0,10815
48493,9071,0,10779
53954,10256,0,10776
40852,7469,0,10743
27928,4862,0,11020
31175,5446,0,10717
33312,5888,0,10717
39030,7111,0,10750
906,168,0,10735
42547,7828,0,10717
28041,4879,0,11019
14885,2612,0,10726
22559,3999,0,11019
49301,9233,0,10781
29161,5057,0,11022
27314,4772,0,11027
33784,5985,0,10979
48910,9158,0,10918
3646,650,0,10720
41140,7535,0,10716
43770,8077,0,10717
19245,3396,0,10837
22015,3901,0,10720
5423,933,0,10769
4342,763,0,10764
51337,9663,0,10864
8342,1454,0,10734
20121,3560,0,10766
45275,8411,0,10755
10319,1838,0,10778
28245,4904,0,10782
20582,3652,0,10844
22694,4019,0,10996
54106,10290,0,11049
21295,3780,0,10762
6820,1158,0,10715
22835,4045,0,10781
36880,6650,0,10758
14957,2622,0,11021
16633,2927,0,11023
25122,4395,0,10771
14022,2464,0,11020
53098,10066,0,10807
39908,7290,0,10787
49372,9252,0,10764
47845,8934,0,10829
26019,4538,0,11021
14509,2553,0,11021
26620,4637,0,10721
2625,455,0,10715
41361,7586,0,10717
42458,7810,0,10792
16720,2944,0,10744
34781,6199,0,10715
32046,5611,0,10715
73,15,0,10762
40005,7304,0,10720
25390,4441,0,11020
27030,4718,0,10735
6735,1149,0,10753
40725,7444,0,10726
18184,3199,0,10851
40302,7361,0,11034
418,78,0,10837
13921,2446,0,11021
32140,5631,0,10746
49387,9255,0,10838
28893,5012,0,11019
53645,10184,0,10738
40132,7327,0,10715
31821,5569,0,11040
49574,9298,0,10876
18222,3206,0,11022
11416,2011,0,11026
47554,8878,0,10715
10411,1853,0,10743
28578,4965,0,10714
26775,4666,0,10820
45756,8518,0,10734
55891,10682,0,10779
45670,8504,0,10717
11910,2094,0,10802
42264,7767,0,10882
4887,846,0,10734
15224,2671,0,10755
43438,8006,0,10793
12332,2164,0,10723
14238,2506,0,11027
49068,9192,0,10715
43317,7984,0,10795
43020,7920,0,11023
33627,5952,0,10786
15165,2659,0,10883
41986,7714,0,10802
37837,6865,0,10940
26384,4589,0,10746
18422,3247,0,11024
31260,5458,0,10903
40691,7437,0,10780
12519,2198,0,11024
41254,7563,0,10727
14931,2619,0,11019
1770,323,0,10944
22640,4010,0,10734
19889,3516,0,10779
11998,2110,0,11021
10875,1926,0,11021
27251,4764,0,11034
21438,3810,0,10882
24729,4335,0,11024
19408,3423,0,10726
7203,1228,0,10906
10724,1906,0,10996
36583,6579,0,10758
42975,7912,0,10717
55038,10508,0,10802
20407,3613,0,10938
44381,8219,0,10717
55591,10631,0,10741
45336,8425,0,10759
5904,1002,0,10900
2622,454,0,10889
54941,10486,0,10834
40233,7349,0,10853
10388,1848,0,10795
15349,2694,0,10715
16650,2930,0,11017
50036,9387,0,10777
19886,3516,0,10717
2778,482,0,10764
14555,2560,0,11023
5331,914,0,10723
42752,7866,0,10753
11660,2052,0,11017
35008,6248,0,10755
8754,1541,0,10815
10136,1801,0,10794
31121,5432,0,10812
38599,7033,0,10716
30140,5242,0,10911
48723,9117,0,10717
36938,6662,0,11019
33654,5956,0,10772
2113,381,0,10755
47469,8857,0,10835
1213,224,0,10727
41933,7703,0,10727
10390,1849,0,11021
26993,4712,0,10744
17151,3021,0,11024
27744,4843,0,11034
33629,5952,0,10747
48122,8991,0,10846
37094,6699,0,10828
51390,9673,0,10717
44142,8159,0,10996
47587,8886,0,10789
43314,7983,0,10743
13475,2369,0,11022
29920,5193,0,10729
49222,9219,0,10723
23895,4210,0,10773
35599,6358,0,10979
40138,7329,0,10834
8653,1516,0,10744
15905,2793,0,11022
20960,3723,0,10829
16559,2913,0,10734
37846,6866,0,10828
38184,6943,0,10735
45742,8516,0,10938
455,83,0,10846
10205,1815,0,10764
51203,9634,0,10920
35385,6314,0,10884
8082,1387,0,10827
48915,9159,0,10746
52356,9882,0,10895
37955,6891,0,10785
55575,10628,0,10720
8672,1521,0,10714
2775,481,0,10966
29939,5197,0,10716
11466,2019,0,11017
7108,1211,0,10803
44995,8349,0,10743
42552,7829,0,10847
26739,4657,0,10717
5483,943,0,10717
4381,771,0,10893
37478,6787,0,10884
54394,10357,0,10720
2506,436,0,10937
11490,2023,0,11026
30538,5311,0,10803
37579,6807,0,10752
51791,9759,0,10738
26517,4614,0,10791
35624,6365,0,10940
105,20,0,10734
16131,2829,0,11024
1176,218,0,10843
50435,9469,0,10778
55046,10510,0,10796
27728,4840,0,10996
42352,7785,0,10757
22154,3929,0,10717
1280,234,0,10761
36859,6646,0,10940
18104,3182,0,11021
25476,4453,0,11022
35711,6383,0,10800
33423,5913,0,10803
43909,8109,0,10865
8267,1437,0,10783
32270,5658,0,10715
48894,9155,0,10795
15577,2736,0,11023
30023,5217,0,10717
15099,2645,0,11021
32612,5732,0,10753
28947,5023,0,10807
17521,3090,0,10774
7933,1366,0,10774
54113,10292,0,10959
51611,9719,0,10830
21112,3747,0,10773
22514,3989,0,11019
22873,4048,0,11023
32378,5678,0,10753
16485,2900,0,10964
21843,3871,0,11021
48037,8975,0,10764
54017,10271,0,10757
18403,3243,0,11020
17219,3032,0,11017
28673,4980,0,10820
35256,6294,0,10794
37776,6849,0,10988
24845,4351,0,11022
35162,6282,0,10714
5340,916,0,10766
30020,5216,0,10716
42843,7886,0,10826
37443,6780,0,10940
25914,4518,0,11034
17383,3063,0,11026
10572,1882,0,11019
41905,7699,0,10761
40704,7439,0,10717
37555,6802,0,10828
3619,644,0,10746
43784,8079,0,10720
42144,7745,0,10874
34513,6136,0,10727
42397,7795,0,10717
43417,8002,0,10906
38449,7003,0,10833
18117,3186,0,11017
50940,9577,0,10755
55729,10655,0,10803
22421,3972,0,10735
47369,8833,0,10764
43859,8096,0,10882
54920,10480,0,10835
20647,3665,0,10715
51617,9721,0,10865
45858,8540,0,10717
488,87,0,10795
48284,9028,0,10717
20797,3694,0,10794
18772,3311,0,11022
48811,9133,0,10795
5015,875,0,10891
23276,4110,0,10764
17527,3092,0,11021
29529,5118,0,10727
47222,8802,0,10734
15949,2800,0,11026
15311,2688,0,11017
9961,1763,0,10907
8520,1488,0,10863
12947,2270,0,11026
53010,10045,0,10715
6586,1122,0,10728
54131,10296,0,11047
35111,6271,0,10940
3246,567,0,10746
54546,10391,0,10850
33945,6020,0,10787
45487,8458,0,10754
4405,776,0,10717
3052,532,0,10764
47916,8951,0,10768
9021,1587,0,10717
51640,9723,0,10736
45722,8512,0,10720
21817,3869,0,11019
7119,1212,0,10717
1105,206,0,10765
7626,1313,0,10714
13484,2371,0,11019
17766,3129,0,11020
26992,4712,0,11002
34548,6142,0,10828
27528,4808,0,10732
18578,3277,0,11020
6167,1051,0,10890
16346,2872,0,10766
9231,1618,0,10925
22609,4006,0,10754
1109,207,0,10734
43544,8029,0,10924
44260,8190,0,10755
5063,882,0,10795
46208,8605,0,10755
36208,6494,0,10988
54885,10472,0,10715
23119,4081,0,10715
22635,4009,0,11021
47609,8891,0,10717
17093,3010,0,11023
47038,8770,0,10747
54377,10353,0,10764
15085,2643,0,11022
29996,5211,0,10717
8309,1448,0,10809
28719,4987,0,11020
39160,7134,0,10787
46596,8682,0,10734
51269,9645,0,10807
11215,1978,0,11026
23080,4076,0,11019
16812,2960,0,11021
26972,4707,0,11002
18928,3335,0,11022
53382,10121,0,10956
42859,7890,0,10715
40892,7475,0,10774
3368,594,0,10715
40802,7461,0,10755
53724,10201,0,10751
31719,5551,0,10746
54238,10321,0,10771
2487,434,0,10938
38925,7088,0,10828
45861,8541,0,10762
3306,580,0,10795
34750,6191,0,10846
28026,4877,0,11025
54363,10351,0,10895
19765,3488,0,10837
28487,4946,0,11022
24920,4362,0,11027
15007,2630,0,11017
38616,7036,0,11017
16854,2967,0,11019
11700,2058,0,11022
52959,10033,0,10768
29495,5112,0,11024
50444,9471,0,10734
23433,4133,0,11019
37077,6695,0,10940
37987,6898,0,10828
32593,5727,0,10830
33951,6021,0,10714
54735,10439,0,10765
45678,8505,0,10747
42062,7733,0,10865
25597,4468,0,11023
14986,2626,0,10750
19308,3404,0,10715
5713,971,0,10806
51287,9648,0,10886
25885,4511,0,11018
39844,7276,0,10734
20558,3645,0,10717
9209,1611,0,10889
44167,8166,0,10755
26475,4604,0,10850
19292,3403,0,10715
44398,8222,0,10748
48974,9172,0,10746
35002,6247,0,10757
48035,8974,0,10817
35930,6430,0,10789
54922,10480,0,10715
49150,9207,0,10779
20447,3621,0,10843
35655,6371,0,10940
42367,7787,0,10716
3606,640,0,10726
52341,9881,0,10744
43747,8071,0,10820
52601,9944,0,10773
41816,7678,0,10760
34294,6087,0,10752
16658,2931,0,11024
22902,4053,0,11034
39694,7243,0,10878
54199,10313,0,11047
19361,3414,0,10895
47925,8952,0,10717
39354,7172,0,10755
147,29,0,10717
1944,347,0,10876
13403,2356,0,11020
53684,10194,0,10844
44317,8202,0,10721
52833,10001,0,10736
2842,491,0,10720
5602,958,0,10850
51260,9643,0,10770
17329,3052,0,11018
48627,9096,0,10966
10845,1922,0,11027
44087,8149,0,10803
49435,9268,0,10753
44038,8139,0,11026
40731,7446,0,10727
941,176,0,10903
12539,2202,0,11022
178,35,0,10792
11074,1962,0,11019
28184,4895,0,11019
44554,8257,0,10736
31896,5585,0,10726
37535,6799,0,10940
23937,4216,0,11021
38716,7051,0,10734
2323,403,0,10755
34644,6166,0,10724
24844,4351,0,11021
358,67,0,10757
7692,1328,0,10734
3462,611,0,10748
37479,6787,0,10988
49724,9323,0,10914
36730,6617,0,10940
22639,4009,0,11020
11864,2087,0,11018
11296,1990,0,11017
47420,8846,0,10721
9024,1588,0,10834
7182,1225,0,10885
55609,10636,0,11046
52629,9949,0,10744
30083,5231,0,10726
43030,7923,0,10764
34193,6073,0,10988
35733,6388,0,10787
28160,4893,0,11025
3598,638,0,10726
883,161,0,10757
36216,6496,0,10755
29254,5074,0,10774
22784,4035,0,11023
16055,2815,0,11019
27538,4810,0,11027
2149,383,0,10856
345,64,0,10719
10114,1795,0,10891
36900,6655,0,10812
21467,3816,0,11034
35747,6390,0,10988
31309,5469,0,10715
50644,9511,0,10750
26112,4550,0,10764
12871,2256,0,11024
41177,7547,0,10812
47173,8794,0,10768
55284,10571,0,10820
1545,282,0,10795
27431,4788,0,11022
41572,7628,0,10753
40567,7412,0,11024
3063,534,0,10717
52826,9999,0,10767
52351,9881,0,10845
47024,8766,0,10798
36455,6549,0,10979
14829,2604,0,11019
53413,10127,0,10795
28133,4889,0,11026
47629,8895,0,10731
47230,8804,0,10803
36083,6463,0,10919
4037,725,0,10891
20674,3670,0,11027
41819,7679,0,10876
32771,5766,0,10764
52755,9981,0,10887
23444,4135,0,10742
41612,7637,0,10834
8702,1527,0,10714
32041,5610,0,10734
4134,732,0,10825
36349,6526,0,10744
292,51,0,10764
24591,4319,0,11026
7601,1308,0,10731
53321,10109,0,10726
41962,7709,0,10793
19200,3387,0,10765
7562,1300,0,10757
6941,1180,0,10747
20316,3594,0,10767
52818,9997,0,10779
44835,8314,0,10746
19532,3444,0,11020
13925,2446,0,11024
35892,6426,0,10764
23719,4182,0,10735
11355,2001,0,11020
35182,6286,0,10891
19283,3402,0,10718
45696,8507,0,10760
28181,4895,0,11034
25184,4407,0,11025
26190,4561,0,11023
30584,5322,0,10835
19207,3388,0,10714
42335,7781,0,10808
6326,1083,0,10720
43378,7994,0,11023
38233,6954,0,10764
11455,2017,0,11019
46186,8603,0,10764
20452,3622,0,10802
47095,8779,0,10953
3962,710,0,10767
50598,9504,0,10717
39061,7115,0,10742
49872,9352,0,10754
26632,4638,0,10834
50917,9572,0,10821
20586,3653,0,10738
32874,5792,0,10787
40813,7463,0,11022
39692,7243,0,10779
33384,5903,0,10979
9403,1654,0,10910
1187,220,0,10806
10197,1813,0,10900
38120,6929,0,10773
20763,3687,0,10954
37456,6782,0,10828
55467,10609,0,10767
51388,9673,0,10778
11105,1963,0,10753
53692,10195,0,10820
40891,7474,0,10966
32165,5634,0,10765
2185,386,0,10953
23316,4115,0,11023
28926,5020,0,10768
33697,5966,0,10780
52480,9914,0,10757
1595,293,0,10756
54160,10304,0,10959
4550,798,0,10949
34919,6231,0,10753
34355,6098,0,10979
51693,9737,0,10862
40683,7434,0,10796
39515,7210,0,10840
1000,188,0,10717
29488,5111,0,11022
1374,250,0,10795
32570,5721,0,10773
11305,1992,0,10717
41371,7588,0,10778
33780,5984,0,10733
46620,8689,0,10803
28029,4877,0,11019
52909,10019,0,10850
52170,9842,0,10851
55110,10528,0,10923
44264,8191,0,10764
23504,4146,0,11025
3885,697,0,10717
16745,2948,0,11022
34065,6047,0,10916
42160,7749,0,10715
55565,10625,0,10820
13174,2312,0,11020
54581,10401,0,10744
35824,6409,0,11019
21751,3862,0,11017
42161,7749,0,10735
25796,4496,0,11020
11235,1981,0,11023
20066,3548,0,10773
52394,9893,0,10717
44824,8310,0,10779
22818,4041,0,11018
26900,4692,0,10797
16600,2921,0,10996
7963,1366,0,10828
39902,7288,0,10879
22803,4038,0,11020
26609,4635,0,10888
13241,2329,0,11021
30979,5398,0,10734
51231,9638,0,10757
48156,9000,0,10979
51626,9721,0,10967
18057,3176,0,11026
25681,4479,0,11034
18507,3263,0,11022
22379,3966,0,11024
31030,5411,0,10721
45573,8482,0,10830
36941,6662,0,11021
32872,5791,0,10846
37599,6812,0,10940
46870,8738,0,10757
50317,9445,0,10893
26464,4602,0,10717
33354,5898,0,10716
25550,4461,0,10820
30101,5236,0,10714
51334,9662,0,10755
24815,4346,0,10809
54157,10303,0,11049
26885,4689,0,10773
47999,8966,0,10734
27568,4816,0,11024
21547,3831,0,11018
13493,2372,0,11022
45434,8449,0,10770
32132,5630,0,10846
32213,5643,0,10748
11744,2064,0,11020
43972,8122,0,10746
35699,6381,0,11025
9388,1651,0,10746
3223,563,0,10894
47515,8868,0,10717
31229,5457,0,10793
28565,4962,0,11018
45343,8426,0,10808
14663,2577,0,11027
34667,6172,0,10940
55665,10652,0,10717
28006,4875,0,11027
23563,4157,0,11021
37518,6795,0,10979
30720,5349,0,10799
7809,1350,0,10801
5830,989,0,10727
22570,4002,0,10755
23923,4214,0,11018
26710,4650,0,10791
8683,1523,0,10764
31115,5430,0,10734
6087,1038,0,10940
46182,8603,0,10837
37161,6714,0,10758
42712,7857,0,10834
36359,6529,0,10787
22797,4038,0,11026
24449,4295,0,10873
26195,4562,0,11017
21536,3829,0,11026
45854,8539,0,10861
49448,9272,0,10734
34125,6058,0,10900
20988,3727,0,10966
51721,9743,0,10803
51059,9602,0,10803
11118,1965,0,10806
25429,4450,0,10820
21131,3749,0,11026
38522,7016,0,10940
27287,4768,0,11025
30918,5386,0,10720
55946,10697,0,10940
28620,4971,0,10793
36473,6553,0,10828
11174,1971,0,11020
42433,7804,0,10744
8709,1529,0,10795
40677,7433,0,10770
5035,880,0,10767
32344,5671,0,10893
46975,8760,0,10735
3169,555,0,10753
16182,2839,0,11022
26540,4619,0,10791
27508,4803,0,11018
18243,3211,0,11024
31264,5459,0,10843
5274,903,0,10766
43976,8123,0,10714
15107,2646,0,10745
30884,5378,0,10796
26058,4543,0,11026
50101,9400,0,10735
45669,8504,0,10714
4649,813,0,10914
26047,4542,0,11027
55128,10533,0,10767
55594,10632,0,10882
13550,2382,0,11023
37199,6724,0,10988
28063,4882,0,11034
13756,2415,0,11020
36932,6661,0,10787
27551,4813,0,10996
47744,8920,0,10744
43088,7936,0,10764
2882,498,0,10808
27103,4739,0,10938
35032,6254,0,11017
43571,8036,0,10775
45881,8544,0,10755
14216,2502,0,11025
33183,5859,0,10715
38883,7080,0,10787
3247,567,0,10802
39448,7194,0,10787
19271,3401,0,10753
23541,4153,0,11019
7907,1364,0,10719
28579,4965,0,10820
39032,7111,0,10720
44702,8289,0,10885
4982,867,0,10764
2107,380,0,10715
53172,10084,0,10793
17683,3118,0,11027
14166,2492,0,11020
6942,1180,0,10795
2960,513,0,10797
32504,5703,0,10807
26143,4556,0,11021
2043,366,0,10716
9427,1660,0,10908
50243,9432,0,10717
51969,9801,0,10726
50120,9406,0,10734
6476,1109,0,10802
33271,5879,0,10802
24536,4311,0,11018
32222,5645,0,10843
279,48,0,10806
3589,636,0,10733
55922,10691,0,10734
43370,7994,0,11034
18929,3335,0,11023
40862,7471,0,11019
18466,3256,0,11022
23588,4160,0,10880
1856,335,0,10717
12602,2210,0,11022
38289,6967,0,10940
49126,9201,0,10929
16606,2923,0,10744
27747,4843,0,11017
29222,5067,0,10750
43543,8029,0,10940
7723,1336,0,10766
37611,6814,0,10979
6099,1038,0,10738
43217,7965,0,11019
36249,6504,0,10787
49206,9215,0,10721
24040,4228,0,11023
23273,4109,0,10753
25675,4477,0,11024
48360,9044,0,10755
731,128,0,10851
5760,978,0,10958
13209,2321,0,11017
5135,896,0,10789
9513,1678,0,10764
52049,9814,0,10761
193,36,0,10784
20961,3723,0,10764
10736,1908,0,11024
4353,765,0,10822
26784,4667,0,10717
53893,10241,0,10959
3823,692,0,10894
30900,5381,0,10842
19161,3377,0,10753
32180,5636,0,10780
39106,7126,0,10822
37052,6688,0,10979
25646,4474,0,11017
8641,1513,0,10764
29871,5184,0,10899
20096,3555,0,10802
13915,2444,0,10756
53659,10187,0,10789
18512,3264,0,10934
41420,7599,0,10735
24085,4234,0,11021
54447,10371,0,10842
25633,4472,0,10735
51787,9759,0,10781
21818,3869,0,11017
25036,4381,0,11021
47334,8825,0,10732
51836,9769,0,10833
10716,1905,0,11021
39261,7155,0,10894
37503,6792,0,10979
51941,9792,0,10835
24805,4344,0,11021
